Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2018,137,1401,73,1344,69,N,0,26,52,0.500,6,16,0.375,15,26,0.577,11,33,13,14,2,8,13,27,62,0.435,6,20,0.300,9,12,0.750,5,21,17,6,5,0,23
2018,137,1420,74,1438,54,N,0,26,48,0.542,12,24,0.500,10,14,0.714,4,29,16,12,2,0,13,23,56,0.411,4,22,0.182,4,8,0.500,5,17,5,7,8,1,16
2018,137,1452,85,1293,68,N,0,32,62,0.516,4,11,0.364,17,24,0.708,14,19,18,8,9,4,23,21,51,0.412,7,23,0.304,19,23,0.826,14,22,12,16,5,6,23
2018,137,1462,102,1411,83,N,0,35,64,0.547,11,24,0.458,21,32,0.656,10,32,19,13,6,10,22,26,65,0.400,8,25,0.320,23,27,0.852,9,22,12,11,10,3,21
2018,138,1181,87,1348,62,N,0,29,51,0.569,10,21,0.476,19,24,0.792,9,27,20,14,5,1,15,25,63,0.397,7,19,0.368,5,13,0.385,13,16,15,13,5,2,19
2018,138,1211,90,1326,84,N,0,31,58,0.534,9,22,0.409,19,31,0.613,13,26,15,13,5,4,22,30,66,0.455,11,26,0.423,13,16,0.813,8,17,12,12,6,2,24
2018,138,1242,83,1371,79,N,0,28,56,0.500,9,21,0.429,18,26,0.692,9,23,18,11,7,3,16,29,64,0.453,10,24,0.417,11,16,0.688,15,24,9,15,3,3,24
2018,138,1246,95,1138,75,N,0,36,64,0.563,7,15,0.467,16,23,0.696,13,29,16,13,6,4,20,26,67,0.388,7,31,0.226,16,22,0.727,14,16,8,10,4,1,21
2018,138,1260,63,1397,62,N,0,22,44,0.500,8,20,0.400,11,16,0.688,5,22,17,10,3,1,13,25,55,0.455,9,25,0.360,3,6,0.500,6,18,15,7,8,2,17
2018,138,1276,64,1222,63,N,0,21,59,0.356,8,30,0.267,14,20,0.700,10,28,13,7,4,5,22,20,54,0.370,7,18,0.389,16,22,0.727,10,31,8,10,3,2,19
2018,138,1403,69,1196,66,N,0,28,63,0.444,6,15,0.400,7,14,0.500,13,26,17,8,4,5,14,25,63,0.397,6,22,0.273,10,15,0.667,13,26,11,11,5,9,18
2018,138,1437,81,1104,58,N,0,25,63,0.397,17,41,0.415,14,16,0.875,13,22,18,10,6,5,21,20,48,0.417,4,16,0.250,14,23,0.609,9,24,13,15,7,3,13
2018,139,1155,84,1120,53,N,0,29,61,0.475,10,26,0.385,16,23,0.696,9,41,19,7,4,6,16,17,66,0.258,7,32,0.219,12,15,0.800,7,25,9,6,4,3,19
2018,139,1199,75,1462,70,N,0,24,55,0.436,8,23,0.348,19,22,0.864,10,22,7,14,10,4,23,23,49,0.469,5,13,0.385,19,30,0.633,12,21,11,18,6,2,22
2018,139,1243,50,1420,43,N,0,18,44,0.409,1,12,0.083,13,18,0.722,5,30,4,18,13,2,17,14,47,0.298,6,22,0.273,9,18,0.500,6,22,6,17,11,2,17
2018,139,1305,75,1153,73,N,0,30,61,0.492,6,18,0.333,9,16,0.563,8,25,13,2,5,0,15,27,66,0.409,5,17,0.294,14,17,0.824,15,29,13,7,1,3,16
2018,139,1345,76,1139,73,N,0,26,52,0.500,11,24,0.458,13,18,0.722,11,19,12,10,3,3,15,27,55,0.491,6,20,0.300,13,14,0.929,9,19,12,8,5,3,20
2018,139,1393,55,1277,53,N,0,15,42,0.357,1,8,0.125,24,31,0.774,7,23,3,12,5,6,20,17,66,0.258,8,37,0.216,11,16,0.688,29,22,11,14,4,2,22
2018,139,1401,86,1314,65,N,0,31,60,0.517,10,24,0.417,14,21,0.667,7,43,17,14,5,8,13,26,78,0.333,6,31,0.194,7,7,1.000,9,27,17,6,7,0,20
2018,139,1452,94,1267,71,N,0,33,66,0.500,12,25,0.480,16,18,0.889,15,25,19,16,9,4,22,22,56,0.393,12,26,0.462,15,21,0.714,10,14,18,18,8,3,16
2018,143,1199,75,1211,60,N,0,27,58,0.466,6,20,0.300,15,22,0.682,10,30,19,13,8,9,22,20,59,0.339,5,20,0.250,15,24,0.625,14,28,7,13,5,2,16
2018,143,1243,61,1246,58,N,0,19,54,0.352,9,22,0.409,14,22,0.636,11,18,12,10,11,2,30,16,42,0.381,3,12,0.250,23,37,0.622,11,27,6,15,5,3,21
2018,143,1260,69,1305,68,N,0,29,52,0.558,5,13,0.385,6,8,0.750,6,26,15,16,6,1,13,24,58,0.414,7,27,0.259,13,14,0.929,7,17,8,10,10,5,13
2018,143,1276,99,1401,72,N,0,39,63,0.619,14,24,0.583,7,8,0.875,4,24,21,7,12,0,15,32,67,0.478,3,15,0.200,5,10,0.500,12,21,13,14,4,4,12
2018,144,1181,69,1393,65,N,0,22,56,0.393,5,26,0.192,20,28,0.714,16,17,13,7,8,2,16,25,51,0.490,4,13,0.308,11,17,0.647,14,23,12,16,3,1,19
2018,144,1242,80,1155,76,N,0,28,60,0.467,10,22,0.455,14,22,0.636,12,26,14,13,4,5,22,28,65,0.431,6,20,0.300,14,19,0.737,14,25,11,12,6,4,18
2018,144,1403,78,1345,65,N,0,28,59,0.475,5,17,0.294,17,18,0.944,11,23,15,11,5,5,12,26,58,0.448,7,18,0.389,6,6,1.000,9,21,8,17,5,2,19
2018,144,1437,90,1452,78,N,0,27,54,0.500,13,24,0.542,23,27,0.852,7,29,16,16,5,5,20,27,70,0.386,7,28,0.250,17,23,0.739,16,23,12,12,10,5,28
2018,145,1260,78,1243,62,N,0,27,47,0.574,9,18,0.500,15,18,0.833,4,32,17,15,2,2,15,23,66,0.348,6,26,0.231,10,12,0.833,11,17,9,6,7,2,19
2018,145,1276,58,1199,54,N,0,19,49,0.388,4,22,0.182,16,24,0.667,9,25,8,11,6,4,16,16,51,0.314,4,17,0.235,18,20,0.900,10,26,6,15,6,7,23
2018,146,1242,85,1181,81,N,1,30,69,0.435,13,36,0.361,12,15,0.800,17,30,20,18,5,3,14,30,70,0.429,7,29,0.241,14,18,0.778,10,22,13,11,9,3,16
2018,146,1437,71,1403,59,N,0,19,57,0.333,4,24,0.167,29,35,0.829,20,31,7,12,6,4,17,20,60,0.333,5,20,0.250,14,18,0.778,11,22,7,9,4,1,23
2018,152,1276,69,1260,57,N,0,25,59,0.424,7,28,0.250,12,18,0.667,11,25,8,11,10,2,11,22,51,0.431,1,10,0.100,12,14,0.857,6,26,6,17,5,1,17
2018,152,1437,95,1242,79,N,0,36,65,0.554,18,40,0.450,5,7,0.714,7,26,20,10,3,5,14,28,62,0.452,7,21,0.333,16,20,0.800,10,23,8,9,5,1,12
2018,154,1437,79,1276,62,N,0,27,57,0.474,10,27,0.370,15,20,0.750,12,26,7,12,5,3,18,24,55,0.436,3,23,0.130,11,18,0.611,6,21,6,10,6,1,20
2019,134,1125,81,1396,70,N,0,28,53,0.528,9,23,0.391,16,21,0.762,3,30,15,11,6,4,12,28,71,0.394,7,22,0.318,7,13,0.538,15,24,13,11,7,1,22
2019,134,1192,82,1341,76,N,0,30,55,0.545,9,21,0.429,13,19,0.684,13,27,12,17,1,8,10,28,64,0.438,15,28,0.536,5,7,0.714,10,17,17,12,9,1,19
2019,135,1113,74,1385,65,N,0,22,49,0.449,5,12,0.417,25,33,0.758,6,36,12,21,5,2,18,22,69,0.319,8,31,0.258,13,23,0.565,16,27,9,16,11,1,22
2019,135,1295,78,1300,74,N,0,25,52,0.481,9,20,0.450,19,24,0.792,8,21,12,6,0,3,14,24,57,0.421,9,21,0.429,17,21,0.810,15,23,17,9,0,2,20
2019,136,1120,78,1308,77,N,0,26,57,0.456,12,31,0.387,14,21,0.667,6,18,13,10,9,2,24,25,51,0.490,7,25,0.280,20,27,0.741,11,28,14,16,6,2,19
2019,136,1124,78,1393,69,N,0,28,52,0.538,16,34,0.471,6,9,0.667,9,22,20,12,7,4,17,21,51,0.412,12,29,0.414,15,18,0.833,11,17,12,13,5,4,14
2019,136,1196,70,1305,61,N,0,24,53,0.453,5,18,0.278,17,22,0.773,10,21,10,11,8,5,19,19,55,0.345,5,24,0.208,18,25,0.720,19,21,4,14,7,5,21
2019,136,1199,76,1436,69,N,0,21,55,0.382,3,12,0.250,31,37,0.838,12,27,6,7,9,4,18,23,53,0.434,16,32,0.500,7,13,0.538,7,26,9,16,2,3,27
2019,136,1211,87,1192,49,N,0,34,64,0.531,9,21,0.429,10,16,0.625,15,32,22,11,9,6,20,15,50,0.300,6,21,0.286,13,23,0.565,10,20,8,17,7,4,14
2019,136,1242,87,1318,53,N,0,34,61,0.557,8,22,0.364,11,12,0.917,10,35,12,12,6,4,19,16,57,0.281,6,28,0.214,15,20,0.750,9,18,7,10,8,3,12
2019,136,1246,79,1101,44,N,0,30,56,0.536,4,14,0.286,15,19,0.789,14,30,10,12,5,1,18,17,53,0.321,5,23,0.217,5,10,0.500,3,14,9,10,9,3,16
2019,136,1261,79,1463,74,N,0,28,61,0.459,4,17,0.235,19,28,0.679,12,34,12,11,7,6,11,27,72,0.375,8,37,0.216,12,15,0.800,12,26,8,9,5,5,16
2019,136,1268,79,1125,77,N,0,30,69,0.435,6,22,0.273,13,20,0.650,15,26,12,5,3,4,18,27,65,0.415,9,28,0.321,14,20,0.700,10,27,14,5,2,4,16
2019,136,1276,74,1285,55,N,0,25,51,0.490,5,17,0.294,19,24,0.792,6,33,15,12,6,1,14,20,60,0.333,6,24,0.250,9,13,0.692,8,22,10,10,8,3,19
2019,136,1277,76,1133,65,N,0,23,54,0.426,5,19,0.263,25,26,0.962,8,28,9,9,3,5,18,22,52,0.423,9,21,0.429,12,18,0.667,3,23,12,10,3,3,22
2019,136,1278,86,1257,76,N,0,29,58,0.500,11,27,0.407,17,26,0.654,11,24,10,5,2,3,15,26,59,0.441,9,26,0.346,15,17,0.882,9,26,16,5,2,0,22
2019,136,1293,83,1266,64,N,0,30,56,0.536,9,18,0.500,14,24,0.583,8,34,23,12,6,5,14,24,74,0.324,8,31,0.258,8,12,0.667,19,25,6,12,9,5,20
2019,136,1345,61,1330,48,N,0,20,53,0.377,9,30,0.300,12,18,0.667,9,36,12,11,4,2,12,18,67,0.269,6,25,0.240,6,6,1.000,13,28,4,9,7,5,20
2019,136,1437,61,1388,57,N,0,24,49,0.490,8,20,0.400,5,9,0.556,5,24,11,7,3,3,7,23,55,0.418,8,22,0.364,3,6,0.500,10,23,9,8,3,3,13
2019,136,1459,84,1371,68,N,0,26,54,0.481,13,28,0.464,19,23,0.826,6,20,11,9,3,4,14,25,62,0.403,9,27,0.333,9,15,0.600,11,21,12,13,4,3,19
2019,137,1138,91,1113,74,N,0,31,60,0.517,10,27,0.370,19,26,0.731,13,29,15,15,7,1,20,26,60,0.433,3,22,0.136,19,20,0.950,6,20,12,11,9,4,22
2019,137,1181,85,1295,62,N,0,33,65,0.508,8,19,0.421,11,17,0.647,8,30,14,6,6,7,14,21,58,0.362,8,29,0.276,12,14,0.857,6,28,7,13,1,2,17
2019,137,1222,84,1209,55,N,0,33,64,0.516,8,29,0.276,10,13,0.769,13,38,22,11,3,5,14,18,60,0.300,6,23,0.261,13,17,0.765,7,20,5,7,6,1,11
2019,137,1234,79,1153,72,N,0,29,53,0.547,11,22,0.500,10,16,0.625,7,26,15,14,1,1,15,28,65,0.431,6,27,0.222,10,14,0.714,12,20,9,7,4,2,18
2019,137,1251,80,1280,76,N,0,24,52,0.462,12,25,0.480,20,25,0.800,7,21,16,10,4,1,15,25,52,0.481,8,22,0.364,18,23,0.783,8,24,11,12,7,8,22
2019,137,1314,88,1233,73,N,0,35,75,0.467,7,22,0.318,11,15,0.733,20,32,16,12,3,0,16,22,55,0.400,15,41,0.366,14,15,0.933,2,24,11,12,6,1,14
2019,137,1326,62,1235,59,N,0,23,58,0.397,5,20,0.250,11,14,0.786,12,26,12,11,7,2,12,23,53,0.434,6,22,0.273,7,10,0.700,6,25,9,12,9,2,15
2019,137,1328,95,1279,72,N,0,34,59,0.576,6,13,0.462,21,26,0.808,6,25,15,4,10,2,13,29,62,0.468,11,31,0.355,3,4,0.750,8,22,16,11,1,2,24
2019,137,1332,72,1458,54,N,0,28,51,0.549,7,15,0.467,9,11,0.818,6,28,12,12,6,5,14,20,60,0.333,6,30,0.200,8,13,0.615,16,19,9,13,8,1,15
2019,137,1397,77,1159,70,N,0,30,64,0.469,9,26,0.346,8,11,0.727,12,23,13,8,7,5,12,25,56,0.446,15,29,0.517,5,6,0.833,8,23,10,13,3,1,15
2019,137,1403,72,1297,57,N,0,28,53,0.528,6,17,0.353,10,17,0.588,2,29,18,11,7,8,9,23,62,0.371,5,22,0.227,6,8,0.750,12,27,11,17,6,3,17
2019,137,1414,70,1243,64,N,0,22,50,0.440,9,23,0.391,17,19,0.895,8,25,10,14,9,1,13,22,59,0.373,8,27,0.296,12,15,0.800,13,21,10,13,5,1,18
2019,137,1416,73,1433,58,N,0,28,57,0.491,9,14,0.643,8,11,0.727,10,32,12,15,6,6,14,19,61,0.311,6,26,0.231,14,17,0.824,13,21,6,12,8,3,16
2019,137,1438,71,1205,56,N,0,28,54,0.519,7,23,0.304,8,13,0.615,12,23,12,15,10,3,9,22,50,0.440,9,23,0.391,3,4,0.750,5,16,10,16,5,2,16
2019,137,1439,66,1387,52,N,0,20,48,0.417,4,10,0.400,22,27,0.815,5,24,10,11,9,0,14,19,52,0.365,4,23,0.174,10,16,0.625,11,25,6,18,6,4,23
2019,137,1449,78,1429,61,N,0,25,51,0.490,10,17,0.588,18,21,0.857,7,22,14,15,10,6,18,19,54,0.352,7,20,0.350,16,20,0.800,15,20,13,21,3,4,18
2019,138,1120,89,1242,75,N,0,32,61,0.525,13,30,0.433,12,15,0.800,6,21,17,7,9,3,21,27,59,0.458,6,19,0.316,15,18,0.833,13,25,13,16,4,1,17
2019,138,1199,90,1293,62,N,0,36,71,0.507,11,27,0.407,7,9,0.778,15,30,21,12,11,6,16,20,61,0.328,7,18,0.389,15,21,0.714,13,20,7,13,8,2,8
2019,138,1211,83,1124,71,N,0,31,57,0.544,7,20,0.350,14,21,0.667,13,26,19,11,6,7,21,25,60,0.417,4,21,0.190,17,22,0.773,12,15,10,10,6,3,20
2019,138,1246,62,1459,56,N,0,21,52,0.404,3,13,0.231,17,20,0.850,11,25,9,9,7,1,13,21,56,0.375,8,27,0.296,6,9,0.667,9,21,10,9,3,2,17
2019,138,1261,69,1268,67,N,0,24,65,0.369,7,24,0.292,14,16,0.875,10,24,12,10,6,4,16,21,63,0.333,9,28,0.321,16,23,0.696,14,28,12,12,6,7,13
2019,138,1276,64,1196,49,N,0,24,57,0.421,7,21,0.333,9,12,0.750,11,31,13,10,5,3,10,19,55,0.345,9,26,0.346,2,2,1.000,5,24,11,9,5,0,13
2019,138,1277,70,1278,50,N,0,28,49,0.571,6,15,0.400,8,11,0.727,11,34,16,22,4,3,18,18,59,0.305,2,22,0.091,12,14,0.857,7,12,7,6,10,1,13
2019,138,1345,87,1437,61,N,0,29,54,0.537,16,30,0.533,13,16,0.813,12,30,19,12,3,2,13,20,58,0.345,11,38,0.289,10,11,0.909,9,15,7,10,7,0,15
2019,139,1181,77,1416,76,N,0,30,67,0.448,10,25,0.400,7,12,0.583,13,23,15,8,8,3,18,26,54,0.481,9,18,0.500,15,20,0.750,7,27,16,11,5,5,16
2019,139,1222,74,1326,59,N,0,26,56,0.464,5,19,0.263,17,25,0.680,9,28,10,6,12,2,20,19,49,0.388,10,29,0.345,11,16,0.688,6,25,12,14,4,0,20
2019,139,1314,81,1449,59,N,0,32,63,0.508,9,21,0.429,8,10,0.800,15,33,18,15,5,1,13,23,60,0.383,9,29,0.310,4,10,0.400,8,16,8,12,7,6,10
2019,139,1332,73,1414,54,N,0,27,59,0.458,13,25,0.520,6,8,0.750,13,18,14,7,7,8,15,20,51,0.392,5,18,0.278,9,13,0.692,13,21,6,15,2,3,12
2019,139,1397,83,1234,77,N,1,28,60,0.467,8,20,0.400,19,23,0.826,13,28,12,17,6,5,23,23,59,0.390,7,21,0.333,24,32,0.750,13,21,8,12,6,3,21
2019,139,1403,78,1138,58,N,0,27,56,0.482,5,16,0.313,19,25,0.760,15,30,11,14,8,3,18,19,52,0.365,9,27,0.333,11,22,0.500,13,19,11,16,7,1,22
2019,139,1438,63,1328,51,N,0,27,56,0.482,7,24,0.292,2,5,0.400,8,28,10,6,6,6,11,19,52,0.365,8,22,0.364,5,6,0.833,6,23,9,7,3,1,10
2019,139,1439,67,1251,58,N,0,24,57,0.421,7,16,0.438,12,16,0.750,8,26,11,7,10,1,14,18,47,0.383,10,31,0.323,12,14,0.857,4,29,11,12,2,4,15
2019,143,1211,72,1199,58,N,0,25,62,0.403,7,19,0.368,15,20,0.750,13,32,11,14,6,6,16,24,61,0.393,3,20,0.150,7,11,0.636,7,29,10,14,9,6,20
2019,143,1345,99,1397,94,N,1,34,63,0.540,15,31,0.484,16,33,0.485,11,32,16,8,4,5,23,34,68,0.500,12,24,0.500,14,28,0.500,11,27,16,7,5,5,26
2019,143,1403,63,1276,44,N,0,24,55,0.436,6,19,0.316,9,10,0.900,6,25,12,8,8,4,17,16,49,0.327,1,19,0.053,11,17,0.647,9,26,9,14,5,2,13
2019,143,1438,53,1332,49,N,0,20,56,0.357,9,33,0.273,4,5,0.800,11,23,14,8,4,2,13,17,45,0.378,9,25,0.360,6,8,0.750,6,25,8,11,5,1,14
2019,144,1120,97,1314,80,N,0,36,66,0.545,17,37,0.459,8,17,0.471,10,26,21,11,8,6,17,28,65,0.431,7,28,0.250,17,22,0.773,14,26,16,14,7,2,16
2019,144,1181,75,1439,73,N,0,31,56,0.554,6,20,0.300,7,10,0.700,8,22,22,11,6,6,15,25,62,0.403,9,26,0.346,14,18,0.778,17,19,19,11,4,3,15
2019,144,1246,62,1222,58,N,0,22,46,0.478,4,12,0.333,14,19,0.737,10,24,11,13,4,2,13,21,53,0.396,7,20,0.350,9,12,0.750,7,14,11,7,6,1,23
2019,144,1277,80,1261,63,N,0,31,66,0.470,13,32,0.406,5,8,0.625,15,26,22,7,4,6,10,24,61,0.393,6,21,0.286,9,14,0.643,14,20,8,9,4,0,10
2019,145,1403,75,1211,69,N,0,25,57,0.439,9,23,0.391,16,19,0.842,7,22,11,13,9,7,14,25,59,0.424,7,26,0.269,12,16,0.750,12,25,15,16,8,4,16
2019,145,1438,80,1345,75,N,1,27,65,0.415,9,27,0.333,17,20,0.850,17,22,14,5,6,4,14,27,55,0.491,14,32,0.438,7,10,0.700,8,23,9,9,1,5,17
2019,146,1120,77,1246,71,N,1,26,65,0.400,7,23,0.304,18,24,0.750,12,25,8,9,10,7,21,27,61,0.443,5,21,0.238,12,21,0.571,11,30,14,14,5,5,19
2019,146,1277,68,1181,67,N,0,30,70,0.429,6,19,0.316,2,6,0.333,11,20,18,7,11,3,11,26,57,0.456,7,21,0.333,8,13,0.615,13,29,14,17,4,9,9
2019,152,1403,61,1277,51,N,0,22,51,0.431,9,23,0.391,8,13,0.615,3,27,8,7,4,4,18,15,47,0.319,7,24,0.292,14,18,0.778,8,28,6,11,1,2,15
2019,152,1438,63,1120,62,N,0,25,51,0.490,7,19,0.368,6,12,0.500,5,26,15,8,1,9,12,21,55,0.382,9,31,0.290,11,14,0.786,9,24,9,5,3,3,12
2019,154,1438,85,1403,77,N,1,27,59,0.458,11,24,0.458,20,23,0.870,11,28,15,11,4,3,15,27,63,0.429,10,30,0.333,13,15,0.867,9,23,9,8,6,3,18
